LAT	LON	SPEED	COURSE	HEADING	ELAPSED	SHIPNAME	SHIPTYPE	SHIP_ID
9.743333	118.7267	0			3	[SAT-AIS]	7	T0RnNE9EY3pPRGc0T0Rjek9EZzRPQT09LWJSemM3YjBFZ21sYXJjOWpCTnhsS1E9PQ==
-5.629066	132.7422	0	259	188	5	KLAWOTONG	8	703366
-13.78958	123.3193	0	84	328	3	PRELUDE	3	4518268
-32.26832	133.4514	2	143	144	3	CSL RELIANCE	7	711911
-34.86263	138.2586	5	43	144	3	IKAN BELANAK	7	6179944
-3.034417	-0.6314667	81	15	15	6	[SAT-AIS]	8	TlRNeU5qRTROVE15TmpFNE5UTXlOZz09LVAybTUvUXRDdTFuY09xNDE2WE1nVWc9PQ==
-16.87343	168.8669	104	192	192	5	[SAT-AIS]	7	TXpjeU9EVTFNemN5T0RVMU16Y3lPQT09LU9kQUUrSUtHYmFtRmdBUGNRSitnaEE9PQ==
-8.698499	155.9035	128	146	146	7	[SAT-AIS]	8	TXpRNE5qRXdNelE0TmpFd016UTROZz09LWpOTlZ1K0tKZk50YnpSYVd0ZENHbnc9PQ==
-16.05882	0.4108167	123	322	322	3	[SAT-AIS]	7	T0RRMk1qTTFPRFEyTWpNMU9EUTJNZz09LU9MT3d0SkwzOFZEWmdPcVEwN1p5SkE9PQ==
-17.01596	-5.434158	110	309	309	2	LANDBRIDGE MAJESTY	8	4670969
-34.75709	151.4375	106	10	16	6	STI GAUNTLET	8	4691083
-34.7542	151.4382	106	12	12	5	[SAT-AIS]	8	TWprd056TXlNamt3TnpNeU1qa3dOdz09LU43aFp4M21qbmJWUVNnVTJmLzF5eWc9PQ==
-22.02803	154.5894	108	184	181	42	SHINCHI MARU	7	2805017
-22.12942	154.5811	104	184	184	7	[SAT-AIS]	7	T1RNek56WXlPVE16TnpZeU9UTXpOdz09LWFHQlJHWHdrQjRMMnFiYVRTUnErTFE9PQ==
1.380568	172.9545	0	78	76	6	KANO REEFER	7	757535
1.380577	172.9546	0	250	250	3	[SAT-AIS]	7	TlRrMk1qRTVOVGsyTWpFNU5UazJNZz09LU1wYzI3K01hYnhadS9CcFBYdjczMHc9PQ==
-5.740867	45.56322	118	278	278	4	[SAT-AIS]	7	TVRrMk5qZ3dNVGsyTmpnd01UazJOZz09LWNCV1lsZklXLzVUK2Evd2Rydy9yRlE9PQ==
-19.02265	63.61429	130	233	233	4	[SAT-AIS]	7	TmpRek9UZzROalF6T1RnNE5qUXpPUT09LUcyTTJKeDVXanFpamM1QjA2WmhTc1E9PQ==
-34.93777	174.8967	112	326	325	1371	PAN EDELWEISS	7	410179
-31.66229	172.1524	105	327	327	4	[SAT-AIS]	7	TVRnM056YzNNVGczTnpjM01UZzNOdz09LWh4eWozbnRVY2E2UDRoaWNLSy9ZUWc9PQ==
-10.05831	86.03733	83	269	269	9	[SAT-AIS]	2	TlRNM01qSXlOVE0zTWpJeU5UTTNNZz09LUlxWUpSWWRLYXF4VVFYZzQ0Y3BjbFE9PQ==
-23.40305	105.4154	121	314	314	493	BW NARA	7	6095558
-22.14833	104.02	130	314	314	3	[SAT-AIS]	7	TVRNNU16SXhNVE01TXpJeE1UTTVNdz09LUswOGN5YUM3Wm80c3FMb1hKNi80eWc9PQ==
-11.52971	73.30093	120	49	49	3	[SAT-AIS]	7	TmpBMU1qQXdOakExTWpBd05qQTFNZz09LUFrdmYzM0dPWjZTZmhFUDVCelBmbHc9PQ==
-1.61681	7.969178	198	4	4	3	[SAT-AIS]	8	TVRNNE56TXhNVE00TnpNeE1UTTROdz09LVJxUzh3NXgxNE1ydUh1NXdURnJ4K2c9PQ==
-5.831545	83.28271	129	44	44	4	[SAT-AIS]	8	TkRnMU9UQXhORGcxT1RBeE5EZzFPUT09LWprdk5KWGtBVG41TlplcjNGbjM1OEE9PQ==
6.85	139.0433	90	333	333	3	[SAT-AIS]	7	T0RneU5qZzFPRGd5TmpnMU9EZ3lOZz09LTQyOFVDemlUdjBYZjZ3UGY4bXBFR3c9PQ==
-27.4149	42.48012	128	247	247	4	[SAT-AIS]	7	TWpJME5EQXdNakkwTkRBd01qSTBOQT09LVBrZFd3TDYvc0JUaXdzbmU2bGNXMUE9PQ==
-9.852085	74.06579	188	54	54	3	[SAT-AIS]	7	TWpVd01UTTJNalV3TVRNMk1qVXdNUT09LXIwWHA1alNuWFo2REo2KzNPUEJtakE9PQ==
-2.933298	86.45949	100	224	224	9	[SAT-AIS]	7	TlRJM01URTVOVEkzTVRFNU5USTNNUT09LU55cnN6WHd1TTkyWlRSdEdhdm43Q1E9PQ==
-13.09927	156.8503	111	326	326	3	[SAT-AIS]	7	TmpZeU16YzFOall5TXpjMU5qWXlNdz09LWNTanRTS3Q2WHJTb09GdmZObGxJbHc9PQ==
-11.19753	41.093	0	300	30	825	SAIPEM12000	3	373247
-11.19747	41.09263	0	13	13	4	[SAT-AIS]	3	TVRFNU9EWTBNVEU1T0RZME1URTVPQT09LWk4dHIyVFdGQWlDVk5vU1hqdUoxNGc9PQ==
2.295367	7.075433	125	221	220	1383	ELIZA	8	754035
-1.8002	4.75995	123	201	201	4	[SAT-AIS]	8	T0RZeU5ESTJPRFl5TkRJMk9EWXlOQT09LWxrdC9wTlVIOXZnSUtwVHkvK0hsaVE9PQ==
-33.52347	10.57468	130	282	282	481	HYUNDAI ATLANTIC	7	687455
-33.1867	8.681728	108	283	283	2	[SAT-AIS]	7	TkRjMU9USTNORGMxT1RJM05EYzFPUT09LVZpdmVqTlpEaW5zSjdIRVdQRVFSVGc9PQ==
-7.743008	90.15526	111	317	317	9	[SAT-AIS]	7	TnpneU5UQTJOemd5TlRBMk56Z3lOUT09LTE1N08rWElpQmVMell0Q21NQ3g3aGc9PQ==
8.17482	166.5733	47	89	89	5	[SAT-AIS]	2	TmpNeE16TTFOak14TXpNMU5qTXhNdz09LUd0K0I0cEtkMFRRaXRDQkhGeGxZenc9PQ==
-45.77583	157.9961	161	275	275	4	[SAT-AIS]	7	TVRVMk5qVTNNVFUyTmpVM01UVTJOZz09LWJLRTVVR2hSSFMvZy9OOFFYblZKSkE9PQ==
-32.97082	35.47835	119	80	80	3	[SAT-AIS]	7	TnpBMk9UQTJOekEyT1RBMk56QTJPUT09LWRpZWZURmNPQzJRNEoreGJNRFdod0E9PQ==
5.095252	-4.150517	116	247	246	1135	WIKING	7	130884
4.668122	-9.18292	180	294	294	3	[SAT-AIS]	7	TVRrME9UYzJNVGswT1RjMk1UazBPUT09LXgyZkJwWXV6cE5UUGhrZTVDTmdFdnc9PQ==
1.25875	78.68701	17	226	226	9	[SAT-AIS]	8	TmprM056UTVOamszTnpRNU5qazNOdz09LWdZQ2h1cFl4K2JsOEppYjNjejUwUlE9PQ==
-19.85585	114.5068	1	337	255	666	AUDACIA	3	461403
-19.85583	114.5068	1	48	48	8	[SAT-AIS]	3	TmpnMk5UYzJOamcyTlRjMk5qZzJOUT09LWNlK29KZHV4ditwU2YrR29zYWlPZVE9PQ==
1.924383	149.9536	135	319	319	4	[SAT-AIS]	8	T1RJd05qazFPVEl3TmprMU9USXdOZz09LXlRczBRbjVsbUtzVVhZN2FwemJ4V3c9PQ==
8.146667	128.84	100	193	193	6	[SAT-AIS]	8	T0RRMU5qWTNPRFExTmpZM09EUTFOZz09LU9NcDUzTHViaWdlbmF1YWNyK0ZycXc9PQ==
-33.92585	137.6153	0	184	285	9	JABAL SAMHAN	7	3380944
-4.409713	39.81815	180	153	152	931	DELPHINUS LEADER	7	409293
-8.919343	40.74747	177	170	170	4	[SAT-AIS]	7	TWpjNE5qZzFNamM0TmpnMU1qYzROZz09LUczQmNFazQxYVRQSTNoOFRqZ2g0NGc9PQ==
8.12	117.9933	110	258	258	3	[SAT-AIS]	7	TVRZeU5qSTFNVFl5TmpJMU1UWXlOZz09LXVVTUZuOEU2QlhoWUFqaHo1TEFxZmc9PQ==
-7.386667	6.528333	130	341	341	3	[SAT-AIS]	8	TVRRNE9ETXlNVFE0T0RNeU1UUTRPQT09LVlaL3hYM0ZMQ3g2WGpIOWtDbmFFVGc9PQ==
-1.636667	108.4833	110	136	136	3	[SAT-AIS]	7	TkRNeU16YzNORE15TXpjM05ETXlNdz09LVJQamRDRDNLUnA0VmJBdVVZK3pEWFE9PQ==
-8.896428	148.4936	0	354	354	6	[SAT-AIS]	7	TnpZek1qWTFOell6TWpZMU56WXpNZz09LXZrMGFGN1VTSTNNVHBzSWhTSlArcnc9PQ==
2.597883	137.9166	102	315	315	6	[SAT-AIS]	7	T1RJeE1UWXdPVEl4TVRZd09USXhNUT09LVdiWGhsM3RwbDZQUkFNWWhIanI4aXc9PQ==
-0.4772983	171.5609	131	35	35	3	[SAT-AIS]	7	TWpNME1URXpNak0wTVRFek1qTTBNUT09LVg0VzlzNVZoMUlnOUZBZXI0dnJ6R2c9PQ==
-7.931177	76.94427	107	232	232	4	[SAT-AIS]	7	TWpneE5EazFNamd4TkRrMU1qZ3hOQT09LWhhWjNoZGtUb1U1cFhDU045QTdKTUE9PQ==
-34.94041	-1.597338	111	95	95	3	[SAT-AIS]	8	TXpVd016QTJNelV3TXpBMk16VXdNdz09LWg3eEtTZlNxUTFRSFRmQzJaYlU0eHc9PQ==
-2.263923	70.01589	107	87	87	4	[SAT-AIS]	7	TkRFMU1UUTROREUxTVRRNE5ERTFNUT09LWIzblFqNzliQ0tscGxKV3oxUlZISlE9PQ==
-9.954066	48.4295	119	204	204	9	[SAT-AIS]	8	TWpBM056RTVNakEzTnpFNU1qQTNOdz09LWVId1N5UDJhNTJzbXZwWmFsNXg2TkE9PQ==
-28.32075	61.12108	111	73	73	4	[SAT-AIS]	7	TnpjMU5ERTBOemMxTkRFME56YzFOQT09LTY3MlY3RlRURWdMeDZPemFkKzhOUUE9PQ==
-42.9969	-1.124247	111	91	91	3	[SAT-AIS]	7	TVRBM056QTFNVEEzTnpBMU1UQTNOdz09LXZvQVArMHgwYmZvbEgxMHlXS0grdkE9PQ==
-16.86385	154.1052	136	190	190	4	[SAT-AIS]	8	TmpRNE9URXpOalE0T1RFek5qUTRPUT09LVJIeXk4Y3BHSkNVOWpRZ0t3azBFc2c9PQ==
-29.72348	8.508	132	305	305	1081	NAVIOS ANTHOS	7	412818
-27.61997	4.375283	140	301	301	4	[SAT-AIS]	7	TXpVeU1ERTVNelV5TURFNU16VXlNQT09LTI3U1VScFRIVFZxYm5ydXJ4Y0NsUWc9PQ==
2.873333	124.71	110	149	149	3	[SAT-AIS]	7	TnpBMU5EY3hOekExTkRjeE56QTFOQT09LUFwTTZ6NVR1TGlJbTZvWGlReXpGOUE9PQ==
-4.08	46.42	110	269	269	3	[SAT-AIS]	7	TkRnMk1UZ3hORGcyTVRneE5EZzJNUT09LVVReTUvWEkxbnlXRDlnTUMybHhrakE9PQ==
-2.546122	84.49306	123	57	57	6	[SAT-AIS]	7	TnpFMU1qWTNOekUxTWpZM056RTFNZz09LUJET3NtUE12S0gvOVd6T1pRVk13YkE9PQ==
-19.90179	61.27176	134	88	88	5	[SAT-AIS]	8	TmprNE1EVXdOams0TURVd05qazRNQT09LW5mMCtVbWFPbXFydXRnTnBiM1BKV2c9PQ==
-33.79405	137.0522	0	328	174	3	SN HARMONY	7	754462
-19.27135	170.7993	6	65	65	9	[SAT-AIS]	2	TXpVeU5qUTFNelV5TmpRMU16VXlOZz09LUNUZmhVeWhpMVlaMWx3Sy95YXpuQWc9PQ==
0.3986033	126.7028	193	199	199	3	[SAT-AIS]	8	TXpRNU5EVXpNelE1TkRVek16UTVOQT09LUJFTEYvUDJlaFNmbjJqOXRaUmVSOFE9PQ==
4.81214	160.4556	20	60	60	9	[SAT-AIS]	2	TnpJM01ETXhOekkzTURNeE56STNNQT09LTkxdmk3N00xNFp5TVhOSVk1YTBHSkE9PQ==
-33.98215	15.16827	123	273	274	144	NORD SATURN	7	413468
-33.96581	14.61137	116	270	270	3	[SAT-AIS]	7	TmpNMU1qWXlOak0xTWpZeU5qTTFNZz09LWs5SkgvU3Fac1F5aFFHSy83dml6aVE9PQ==
-28.54401	15.86885	4	156	224	3	DEBMAR ATLANTIC	3	763083
-33.40518	37.73744	114	73	73	3	[SAT-AIS]	8	T0RBME56STBPREEwTnpJME9EQTBOdz09LTZNVGVmV091K2VMcHZVdUs5eStQN1E9PQ==
0.954435	70.71273	89	81	81	9	[SAT-AIS]	8	T1RNME16RXpPVE0wTXpFek9UTTBNdz09LXgvbTVzd09qTitvQ0F3cithNUN2UkE9PQ==
0.12862	2.613385	135	345	345	4	[SAT-AIS]	8	T1Rnd01qTXhPVGd3TWpNeE9UZ3dNZz09LUozUnVxQnFsVUwwS3lzRDhQMko4V0E9PQ==
-1.465357	0.960695	119	111	111	4	[SAT-AIS]	7	TkRJNE9EUXlOREk0T0RReU5ESTRPQT09LXI4KzRkNGdrNTZjMWwycWRMNXhkMlE9PQ==
-34.11061	37.87585	118	93	93	4	[SAT-AIS]	7	TWpjNU5EYzJNamM1TkRjMk1qYzVOQT09LXdiVGhLbXRxOHBrZ1UrNkNoanhnRGc9PQ==
-27.52058	14.01411	113	340	339	277	DIYALA	8	5859042
-26.64733	13.68166	112	339	339	3	[SAT-AIS]	8	T1RFeU56TXlPVEV5TnpNeU9URXlOdz09LVZURGV6SVppZVdkS0lDZ3NGZjlKZ3c9PQ==
4.346667	-5.57	140	283	283	3	[SAT-AIS]	7	TkRZNE5qa3dORFk0Tmprd05EWTROZz09LVdGM3Q4MTFVODZBUTE3bllsQzVhcGc9PQ==
-32.25333	37.90167	90	65	65	3	[SAT-AIS]	7	TlRRd09EUTROVFF3T0RRNE5UUXdPQT09LW9YaDhpNXNzVkV6ZzArcUJUTy80NWc9PQ==
-32.58924	14.07801	113	120	123	2	NEW COMFORT	8	994892
6.338815	116.1959	151	32	29	1329	DANUM 172	7	408769
4.395	118.9833	130	180	180	3	[SAT-AIS]	7	TXpRMk5Ua3dNelEyTlRrd016UTJOUT09LVU3ekxwVCttUTNxWWk1djExRDc0QkE9PQ==
4.304759	-2.139492	160	71	71	3	[SAT-AIS]	7	TVRnM016QXdNVGczTXpBd01UZzNNdz09LUNJQ1JQU0FZN3orSlRWY2NhWkZndFE9PQ==
-13.33459	67.89695	176	238	238	3	[SAT-AIS]	7	TlRZek5qZ3pOVFl6Tmpnek5UWXpOZz09LTNJQnEzRXRHcys0VnNLUU9CSUhnOWc9PQ==
-5.450932	82.84081	113	228	228	9	[SAT-AIS]	7	TkRZNU1EYzFORFk1TURjMU5EWTVNQT09LXBmTTZ2SCtCZWptb0FCZUNaSWZTYWc9PQ==
8.806011	175.2731	114	132	132	2	[SAT-AIS]	7	TlRrNU1UWXdOVGs1TVRZd05UazVNUT09LUlSa1BYYkI2OTVGbFVJNEVlaFphQVE9PQ==
-20.47565	113.4845	125	192	192	7	[SAT-AIS]	7	T1RZMk1qSXpPVFkyTWpJek9UWTJNZz09LTFuZWdLdHdHdjdRdVNFQkV5N1ZrVFE9PQ==
-34.83287	138.5086	0	101	4	3	ECO DESTINY	7	708030
-34.20659	72.47469	132	67	67	3	[SAT-AIS]	7	TXpZd01UazRNell3TVRrNE16WXdNUT09LWNUYXhEQW1FcGhoSlg2emJPZEdPZXc9PQ==
10.01431	156.516	52	81	81	4	[SAT-AIS]	2	TkRBME9EVTBOREEwT0RVME5EQTBPQT09LUExM0NSbWFIeUdzN21kN3dscm1yb1E9PQ==
-18.81595	68.86576	125	45	45	3	[SAT-AIS]	8	T0RnME5ESTRPRGcwTkRJNE9EZzBOQT09LWpGcmlrRDBlaEN6OHBzMnhaNEhMdFE9PQ==
-21.44913	53.8988	131	238	238	139	SITC LUSHAN	7	690387
-21.7131	53.46795	126	235	235	3	[SAT-AIS]	7	TWpjd01EY3hNamN3TURjeE1qY3dNQT09LXpJanMvU3dOTTNtQ0M0VDZjUENvWVE9PQ==
-23.43665	-8.053093	127	121	121	6	[SAT-AIS]	7	TnpZMk56VXlOelkyTnpVeU56WTJOdz09LVhpZTZkTnpEUWdlWkR2aFRpVk9nR3c9PQ==
-7.722142	128.5121	123	117	117	3	[SAT-AIS]	8	T0RrMU1qVXpPRGsxTWpVek9EazFNZz09LXM5MTdZUTBhbVBZa3R2ME9Rb2JPZkE9PQ==
-21.33153	57.17461	198	237	235	209	COSCOSHIPPING THAMES	7	4862336
-21.93869	56.15227	200	238	238	3	[SAT-AIS]	7	TkRBMU5UYzFOREExTlRjMU5EQTFOUT09LWk5a1YxcEhjOWsyOFl4Z2ZVQVZwcFE9PQ==
-3.99179	82.62254	115	230	230	6	[SAT-AIS]	7	TVRZMk5qSTFNVFkyTmpJMU1UWTJOZz09LU5WbG9sTnRubWQ1R1JzdDVZTmtvM3c9PQ==
-16.24908	56.50231	117	222	222	4	[SAT-AIS]	7	TkRZM01USXpORFkzTVRJek5EWTNNUT09LXRuWVIybW1FU1JzdDd1U1JkckpjTnc9PQ==
-0.2766667	117.7017	0	38	38	3	[SAT-AIS]	7	TWpRMk56WTVNalEyTnpZNU1qUTJOdz09LUlJRkluOFdXUDAvdENRMjIwcjVMTXc9PQ==
-6.81593	12.50476	5	337	337	4	[SAT-AIS]	0	TnpFMU1EZzROekUxTURnNE56RTFNQT09LUc5ME1PSXhmZnZPWWlRcFdpZkJHYlE9PQ==
-12.60234	13.20445	0	136	118	456	YAHWEH	2	314459
-12.60236	13.20446	1	293	293	3	[SAT-AIS]	2	T0RFNU5UWTRPREU1TlRZNE9ERTVOUT09LVFPQUNPYmRYM1NVelJGc0dma3hJSVE9PQ==
-20.30419	164.049	0	341	76	3	SELENA	7	6129597
-7.36678	11.37598	1		330	3	KAOMBO SUL	8	316
-32.79696	152.6827	15	208	88	9	REIYO	7	458583
-32.79759	152.682	13	215	215	6	[SAT-AIS]	7	TWpBNU9UYzVNakE1T1RjNU1qQTVPUT09LTdaeUxvQkIrVGVzRkhzZVdrQ2tEeFE9PQ==
-22.23617	87.04737	25	132	132	4	[SAT-AIS]	2	TmpRMk1UTTFOalEyTVRNMU5qUTJNUT09LUh5V2llNTRaS0h1ZXhUeHdOdUM0QWc9PQ==
-13.34968	161.3287	65	185	185	3	[SAT-AIS]	3	TnpBM01qYzNOekEzTWpjM056QTNNZz09LXRoM1ZLZDhoSVRoYWFITE1LbXljVEE9PQ==
-9.228737	146.4831	78	283	286	1169	GILUWE	3	722782
-8.843413	144.5146	52	279	279	5	[SAT-AIS]	3	TkRBME1UUXhOREEwTVRReE5EQTBNUT09LWtxSWtWZ3RZZzFCSjk2aFJ6YjBhYnc9PQ==
3.751392	-6.774657	138	89	89	4	[SAT-AIS]	7	T1RnMk16WTRPVGcyTXpZNE9UZzJNdz09LVdhOVN0eDI0OG9iNmJTS21wdEtHbXc9PQ==
-5.126518	119.4059	0	95	214	4	YOZAN	7	420406
-10.81167	95.96333	110	67	67	4	[SAT-AIS]	7	TnprME56RXhOemswTnpFeE56azBOdz09LXdpR2xJcEdaWGJXdjV0WWt3YjU2L3c9PQ==
0.4410167	128.0035	2	192	192	10	[SAT-AIS]	7	TWpNeU5qVTBNak15TmpVME1qTXlOZz09LVNGTFpiSHlzK01ud09TWklvaXI3ZHc9PQ==
-16.3772	61.75041	53	42	42	2	[SAT-AIS]	7	TXpRNU56UTJNelE1TnpRMk16UTVOdz09LTB0c3grbGFFcjU0UEZwVUw0RU5NMHc9PQ==
-47.78097	17.40678	89	250	250	3	[SAT-AIS]	2	TmpFek9EUTVOakV6T0RRNU5qRXpPQT09LXAzTTVhNlpKMDF1NTV5aWU2ZjRUU1E9PQ==
-5.432868	154.672	0	86	86	4	[SAT-AIS]	7	Tmpnd01EYzJOamd3TURjMk5qZ3dNQT09LUpMbGV2NWRuS01iVlJYUDFtdG83T3c9PQ==
-34.20428	33.44595	61	294	294	4	[SAT-AIS]	2	TXpVNE9URTVNelU0T1RFNU16VTRPUT09LVhNSlRLVGRRd2R5QUhJVUp5SUljOHc9PQ==
1.644877	105.0641	160	82	78	963	MTT KUCHING DUA	7	408667
2.346667	108.9033	140	76	76	7	[SAT-AIS]	7	T0RjMk5UTTBPRGMyTlRNME9EYzJOUT09LVZVZmp6QWFWVjBXTVNOU1lzbEtPWFE9PQ==
-1.38125	120.7547	0	174	183	4	SABUK NUSANTARA 102	6	5614698
-16.79268	62.29443	75	231	231	3	[SAT-AIS]	2	TlRVM01qZzROVFUzTWpnNE5UVTNNZz09LXc5ek5weHZXMmF1T0I0UVRZeWRsRXc9PQ==
6.549398	139.67	160	327	327	3	[SAT-AIS]	7	TWpreE9EWXhNamt4T0RZeE1qa3hPQT09LUw4UURqQW9BSGNtdW5ZVFlLU3VFS0E9PQ==
-28.83263	40.49705	107	244	244	4	[SAT-AIS]	7	TVRjNE56WTJNVGM0TnpZMk1UYzROdz09LS92cjlzUXhzMXlUS2ExZnpucC9Tc1E9PQ==
4.583788	99.49797	150	323	324	1	LNG FUKUROKUJU	8	3401722
-14.97833	119.895	110	209	209	3	[SAT-AIS]	8	T0RNMU16WXdPRE0xTXpZd09ETTFNdz09LVRDZVhTNFJnMXIwYTRFYjQydHI3d1E9PQ==
-5.998333	79.98333	120	232	232	4	[SAT-AIS]	7	TXpFeE16a3pNekV4TXprek16RXhNdz09LVJwWVFNSHVIWVkyTHhPcllrNzNZT0E9PQ==
-9.184477	79.2914	142	47	47	3	[SAT-AIS]	8	TnpFME1qWTBOekUwTWpZME56RTBNZz09LTNKS3I0dVJsSVRwVGNpdno3VkdjNEE9PQ==
-16.03833	51.62167	100	185	185	3	[SAT-AIS]	2	TkRjMU1URXpORGMxTVRFek5EYzFNUT09LXVHbDlreTZlTTg5b1BzSUJxeWxoQnc9PQ==
-19.22343	36.14035	5	258	258	5	[SAT-AIS]	0	TmpjMk1UazNOamMyTVRrM05qYzJNUT09LVdCcmVRWUM5eW1NZ2NpWnNTMk9MVkE9PQ==
-24.84369	53.52145	124	63	63	3	[SAT-AIS]	7	TXpVd05UY3hNelV3TlRjeE16VXdOUT09LXpmTkhid1ZjS25ST1pCaVI4cy9IQ1E9PQ==
-4.048672	39.6219	0	54	77	4	YUAN HE WAN	8	6154206
-29.63132	38.55064	122	64	64	3	[SAT-AIS]	8	T0Rjd01Ea3pPRGN3TURrek9EY3dNQT09LU9TTGlReHpVMFM0dmgwMFZzSmhVMXc9PQ==
-10.74069	48.27707	132	217	217	2	[SAT-AIS]	7	TVRBMk1EQTNNVEEyTURBM01UQTJNQT09LXV4TFNoK1lCdEpPUWVYRkNvZk45Z1E9PQ==
-15.42332	136.5159	0	211	211	10	[SAT-AIS]	7	TmpJM016VTBOakkzTXpVME5qSTNNdz09LWZUdDdCQmNibitWNDhRRFIxOTUvcEE9PQ==
-11.04523	9.42035	128	169	169	2	[SAT-AIS]	8	TVRVd05ESTBNVFV3TkRJME1UVXdOQT09LVkxQ2VwRjhUZzlvL0E5NG9nMUpHR0E9PQ==
-8.365748	79.72256	92	227	227	10	[SAT-AIS]	7	TVRJNE5URTJNVEk0TlRFMk1USTROUT09LWxENVBPbFJQZzZEd29aRDJ6S0gxMmc9PQ==
-0.9683333	126.72	110	158	158	4	[SAT-AIS]	7	TWpJeE9ESXpNakl4T0RJek1qSXhPQT09LS9oSDFEMmpYL0NRdk9LYXg4T0psK0E9PQ==
-1.285403	148.6755	84	304	304	4	[SAT-AIS]	7	TlRNd05qSTBOVE13TmpJME5UTXdOZz09LSsrZUp3eE8vZE9KV1NIdDdseURSMEE9PQ==
-0.2866667	138.63	80	291	291	4	[SAT-AIS]	7	T1RNeE5Ea3hPVE14TkRreE9UTXhOQT09LUhoWkxXWG1ZaTMzWjh2U25DTzhRb0E9PQ==
-26.81183	45.54808	118	247	247	3	[SAT-AIS]	7	TVRjeU5USXdNVGN5TlRJd01UY3lOUT09LTZpSk0yc2NlTFM0MEdYQ1NlcmdTV0E9PQ==
0.5183333	117.6983	0	129	129	4	[SAT-AIS]	7	TVRVM01UQTBNVFUzTVRBME1UVTNNUT09LWtkRCtTU2ZyY2RPWVJxUytFekQxRlE9PQ==
-4.321444	81.36584	108	228	228	6	[SAT-AIS]	7	TnpjM05ESTVOemMzTkRJNU56YzNOQT09LUZiNjBuVVB2b1JIcEhMdXBhbkZQbFE9PQ==
-33.02685	99.09164	55	83	83	4	[SAT-AIS]	2	T0RJMk1qQTRPREkyTWpBNE9ESTJNZz09LWFQb1NrQ2FqM3JhdlJMaURlTmVRY1E9PQ==
-8.446667	5.603333	130	174	174	7	[SAT-AIS]	8	TVRRd05qTXlNVFF3TmpNeU1UUXdOZz09LWx1dEZxTGdRRWUrN2NPdlZyN0xUOGc9PQ==
-10.12383	148.1949	0	168	168	5	[SAT-AIS]	7	TXprME1URXdNemswTVRFd016azBNUT09LW5LNzZkMU80OUNnUXBXNXkvbVQrTUE9PQ==
-13.36884	177.7848	53	347	347	7	[SAT-AIS]	2	TXpVNE5UYzRNelU0TlRjNE16VTROUT09LVlub3JveWZYUUx4eE5qbnhhMFN2Tnc9PQ==
-6.115763	139.1484	0			10	[SAT-AIS]	6	TnpFeE16YzVOekV4TXpjNU56RXhNdz09LWNHUFZpTGxMLzJOM2FqbndEY0RyM3c9PQ==
-14.85875	148.9149	120	221	221	5	[SAT-AIS]	8	TnpJM056RTJOekkzTnpFMk56STNOdz09LW10SklsYVRpMVNNU3lRM2lPQUhRdnc9PQ==
-35.70481	118.5547	105	94	83	793	STOLT RINDO	8	409302
-36.07833	121.3933	110	99	99	4	[SAT-AIS]	8	TkRVME9UYzVORFUwT1RjNU5EVTBPUT09LS92UGEwVHBIWUQ1dnlZdU9MSGFEenc9PQ==
-9.865	9.368333	120	73	73	10	[SAT-AIS]	7	T1RrMk5ERTBPVGsyTkRFME9UazJOQT09LVFtM0tQQnNib0tacVBocUZDbzZmakE9PQ==
-35.13334	127.1283	120	271	271	4	[SAT-AIS]	7	TWpVeU1UWTRNalV5TVRZNE1qVXlNUT09LXd3emw2bmllZWx5akNQblIwSnJnUkE9PQ==
-32.90744	40.44758	99	59	59	4	[SAT-AIS]	7	TXpZME9UZzBNelkwT1RnME16WTBPUT09LUJEUEZtOTQ2MDcwdEdQSkE1a3pNUVE9PQ==
-17.27333	41.39	100	212	212	10	[SAT-AIS]	7	T0RVek56SXhPRFV6TnpJeE9EVXpOdz09LW94ZWlIdlFyWlBFNmVxbWxSQ2xtTFE9PQ==
-4.516793	83.53808	121	45	45	10	[SAT-AIS]	7	TXpVM09EWXlNelUzT0RZeU16VTNPQT09LUd3YlFCTEk3b1lBRkVFdEtwSExqc0E9PQ==
-17.00511	49.84647	0	273	273	10	[SAT-AIS]	7	TkRBMk9UYzROREEyT1RjNE5EQTJPUT09LUd3V2ZIeSt6a2R2b3FoYTkwaTQrSmc9PQ==
-13.93333	154.5683	120	179	179	7	[SAT-AIS]	7	TlRrMk9USTJOVGsyT1RJMk5UazJPUT09LWpiMFVzTzBLcmZqK2M2OCtTbEVFNVE9PQ==
-27.9949	43.31296	100	241	241	3	[SAT-AIS]	8	TWpZM09UQXlNalkzT1RBeU1qWTNPUT09LWRja2k3NnZ4Nm03QmxFRVZRTmhJanc9PQ==
-31.79971	33.77993	129	62	62	5	[SAT-AIS]	8	TVRVd01UQTFNVFV3TVRBMU1UVXdNUT09LU5oSXN4WmdqdE9BNmNYdjF0VTFucHc9PQ==
-14.22637	171.3615	54	227	227	4	[SAT-AIS]	2	TmpVek5UTXdOalV6TlRNd05qVXpOUT09LS93Smh4UTdVdUkzajkyK3hmREc3S0E9PQ==
-22.38618	71.19211	115	72	72	4	[SAT-AIS]	7	TlRZMk1Ua3lOVFkyTVRreU5UWTJNUT09LU4wTHFKMGZsVEMyZ2ZENXBOblRtU2c9PQ==
