icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
"06a096","QTR1189 ","Qatar",1614114935,1614114939,47.0259,25.0193,11269.98,false,261.74,61.47,-0.33,null,11833.86,null,false,0
"3c4586","BOX519  ","Germany",1614114759,1614114761,12.2485,51.4092,null,true,0,87.19,null,null,null,"6277",false,0
"ae6a12","FIXER55 ","United States",1614114964,1614114964,-85.4277,35.2029,5760.72,false,165.95,166.01,-1.3,null,5867.4,"4554",false,0
"a9e9d0","N738LU  ","United States",1614114963,1614114964,-104.8506,39.4809,2164.08,false,53.54,357.8,-0.98,null,2103.12,null,false,0
"155c1b","SDM6227 ","Russian Federation",1614114964,1614114964,51.4919,56.0389,10058.4,false,215.55,90,-0.65,null,9441.18,null,false,0
"40055f","AWC2A   ","United Kingdom",1614114964,1614114964,-0.4638,52.1839,5935.98,false,195.38,313.83,12.03,null,6111.24,"7655",false,0
"3c458a","BOX398  ","Germany",1614114964,1614114964,-76.2836,48.3773,10363.2,false,243.85,217.11,0.33,null,9768.84,null,false,0
"a6bf7c","N534CA  ","United States",null,1614114964,null,null,null,false,47.43,273.73,0,null,null,null,false,0
"06a08e","QTR443  ","Qatar",1614114953,1614114953,51.6084,25.2578,null,true,4.89,70.31,null,null,null,null,false,0
"a63dc7","JIA5447 ","United States",1614114902,1614114919,-80.97,35.2537,358.14,false,64.95,176.37,-3.9,null,381,"5777",false,0
"a524c3","SKW5875 ","United States",1614114963,1614114964,-120.5445,35.2223,4579.62,false,157.1,87.18,12.68,null,4709.16,"2004",false,0
"3c458d","BOX691  ","Germany",1614114964,1614114964,77.8167,13.4962,4191,false,197.3,329.96,11.05,null,4297.68,"0640",false,0
"c82081","ANZ530  ","New Zealand",1614114734,1614114750,174.8059,-37.5738,2842.26,false,152.55,348.92,-4.55,null,3040.38,"5631",false,0
"aca760","AAL825  ","United States",1614114964,1614114964,-98.1237,37.6706,10972.8,false,194.03,255.41,0,null,11140.44,"3332",false,0
"a6503f","JIA5233 ","United States",1614114964,1614114964,-82.2098,34.3883,7117.08,false,214.92,57.41,-8.45,null,7299.96,null,false,0
"ab550d","N8293B  ","United States",1614114964,1614114964,-98.1592,29.5177,365.76,false,29.47,196.22,-2.93,null,350.52,null,false,0
"a06a57","N126DR  ","United States",1614114914,1614114917,-116.9442,47.7454,1348.74,false,94.44,66.23,-7.15,null,1379.22,"0371",false,0
"aa797d","SKW213X ","United States",1614114805,1614114930,-94.6875,32.5726,4053.84,false,168.47,99.49,-9.75,null,4114.8,"5170",false,0
"a3f085","LXJ353  ","United States",1614114964,1614114964,-96.8385,33.2918,1226.82,false,125.94,169.88,0,null,1226.82,"6562",false,0
"3c4591","BOX482  ","Germany",1614114963,1614114964,-97.4336,39.9889,10972.8,false,214.39,256.96,0,null,11071.86,"0544",false,0
"a0ba0f","N146MB  ","United States",1614114963,1614114964,-90.0755,38.8948,518.16,false,65.07,355.01,0.98,null,457.2,null,false,0
"a7cc2c","NKS117  ","United States",1614114963,1614114963,-83.445,41.6367,5059.68,false,214.28,199.35,11.38,null,4930.14,null,false,0
"ad5134","N9571S  ","United States",1614114948,1614114949,-97.0026,27.9892,701.04,false,60.82,308.13,-0.33,null,685.8,"5471",true,0
"ab2496","AAL1278 ","United States",1614114964,1614114964,-76.2911,40.119,11582.4,false,189.58,243.92,0,null,11414.76,"1615",false,0
"80073b","AIC1136 ","India",1614114964,1614114964,26.172,45.021,11879.58,false,264.25,123.97,-0.33,null,12054.84,"7657",false,0
"a37ae4","EJA323  ","United States",1614114964,1614114964,-88.7292,42.714,13106.4,false,165.73,254.89,-0.33,null,13007.34,"0630",false,0
"a4d3b5","N41VU   ","United States",1614114964,1614114964,-86.5118,39.9782,1706.88,false,40.65,308.32,2.28,null,1630.68,null,false,0
"a7df23","SKW3141 ","United States",1614114963,1614114964,-112.6256,32.949,7924.8,false,201.08,280.76,0,null,8138.16,"6236",false,0
"a77c11","UAL2753 ","United States",1614114964,1614114964,-106.9727,32.0293,12192,false,213.65,289.7,0,null,12496.8,"2635",false,0
"a2bdff","ENY3678 ","United States",1614114964,1614114964,-87.2326,41.9646,2606.04,false,111.65,271.06,-5.53,null,2522.22,"1651",false,0
"a99e87","N719LS  ","United States",1614114963,1614114964,-84.5111,35.9282,1043.94,false,56.19,266.33,0.65,null,1059.18,"0372",false,0
"7c6de8","QFA604  ","Australia",1614114964,1614114964,148.3537,-33.9155,11879.58,false,247.39,37.99,0,null,12153.9,"1454",false,0
"3c61f3","AHO899Y ","Germany",1614114958,1614114958,55.1745,24.8893,30.48,false,63.7,301.12,1.63,null,15.24,"4726",false,0
"7c6de5","QFA660  ","Australia",1614114964,1614114964,151.0159,-29.1163,11879.58,false,261.58,61.07,0.33,null,12352.02,null,false,0
"7c6de3","QFA418  ","Australia",1614114964,1614114964,144.8436,-37.4203,4122.42,false,189.77,56.05,14.31,null,4198.62,"4260",false,0
"a9db1c","N734NJ  ","United States",1614114964,1614114964,-115.4038,36.335,1889.76,false,47.74,52.88,-0.98,null,1912.62,"4366",false,0
"a7df0e","","United States",1614114964,1614114964,-77.9706,34.1864,12496.8,false,218.21,1.62,0,null,12763.5,null,false,0
"a381d5","N325KS  ","United States",1614114962,1614114963,-84.0442,32.44,1706.88,false,54.43,82.94,-0.65,null,1729.74,null,false,0
"c068d3","HRT237  ","Canada",1614114964,1614114964,-80.8741,28.1959,12451.08,false,190.58,339.95,7.15,null,12992.1,"1423",false,0
"a5a638","N463RA  ","United States",1614114964,1614114964,-106.8631,35.0851,2004.06,false,41.2,285.95,-0.65,null,1981.2,null,false,0
"a3fc58","DAL1604 ","United States",1614114964,1614114964,-70.7747,42.3242,3108.96,false,159.02,117.97,16.91,null,2880.36,null,false,0
"a2a823","SKW3590 ","United States",1614114964,1614114964,-119.4225,34.8552,8458.2,false,219.68,143.67,-11.05,null,8625.84,"6641",false,0
"a9ee4a","N739UP  ","United States",1614114886,1614114886,-80.5523,27.9444,190.5,false,32.88,69.86,-1.95,null,213.36,"6417",false,0
"a626d6","ERU496  ","United States",1614114963,1614114963,-80.953,29.1339,853.44,false,50.67,150.83,2.93,null,876.3,null,false,0
"a1cea6","N2151X  ","United States",1614114756,1614114756,-82.3921,30.4943,1920.24,false,62.66,353.4,0,null,1943.1,null,false,0
"780a1e","HKC320  ","China",1614114961,1614114961,113.8849,22.2919,91.44,false,65.56,71.71,-3.25,null,152.4,"5617",false,0
"a328b7","N302WC  ","United States",1614114947,1614114947,-111.7143,40.2096,1318.26,false,57.77,331.84,-2.93,null,1455.42,"1167",false,0
"a12543","N173KR  ","United States",1614114964,1614114964,-95.4084,38.1248,12192,false,179.8,258.11,-0.33,null,12374.88,"3155",false,0
"ad5d5f","AAL2669 ","United States",1614114964,1614114964,-97.358,33.9611,9822.18,false,222.55,317.9,8.45,null,10104.12,"0576",false,0
"a07197","N128BV  ","United States",1614114843,1614114843,-88.9751,44.3312,472.44,false,40.64,270.73,-2.28,null,396.24,null,false,0
"a44d62","DAL668  ","United States",1614114964,1614114964,-96.0289,33.4678,11582.4,false,197,308.43,0,null,11910.06,"7363",false,0
"aa03a2","RPA3490 ","United States",1614114964,1614114964,-77.6149,38.9342,1874.52,false,128.72,151.08,-1.63,null,1790.7,"4125",false,0
"4ca8f4","AZA1735 ","Ireland",1614114964,1614114964,14.4644,38.2015,7170.42,false,229.93,168.51,-17.88,null,7536.18,"7040",false,0
"7c6dd9","QFA1076 ","Australia",1614114964,1614114964,152.8663,-27.385,3383.28,false,170.49,332.89,4.88,null,3573.78,"4560",false,0
"aa7974","SOO275  ","United States",1614114959,1614114959,31.9138,32.8113,10668,false,253.89,141.09,0,null,10736.58,"2242",false,0
"7c6dd6","QFA731  ","Australia",1614114964,1614114964,147.7712,-33.9893,11582.4,false,203.8,259.09,0,null,11841.48,"3606",false,0
"a2d094","OXF5048 ","United States",1614114964,1614114964,-111.4085,32.7063,1988.82,false,57.8,355.41,0.65,null,2004.06,"6606",false,0
"a394f8","N33RL   ","United States",1614114964,1614114964,-86.0484,42.4477,6370.32,false,167.41,287.71,-5.2,null,6233.16,"1541",false,0
"a7a9aa","SKW367C ","United States",1614114964,1614114964,-104.8413,40.7472,7741.92,false,180.31,350.81,2.28,null,7757.16,"5116",false,0
"a0aed1","HBAL298 ","United States",1614114964,1614114964,36.6297,-1.4029,18897.6,false,11,100.78,0.33,null,19019.52,"4453",false,0
"e48fd2","PPIBR   ","Brazil",1614114959,1614114959,-54.2706,-22.0776,6195.06,false,211.45,242.62,-13,null,13822.68,"7521",true,0
"a53013","UPS2586 ","United States",1614114964,1614114964,-93.0489,44.0442,10972.8,false,190.26,315.55,0,null,10858.5,"6604",false,0
"a2147c","RPA5694 ","United States",1614114964,1614114964,-85.1776,37.3935,10363.2,false,219.35,347.95,0,null,10561.32,"0622",false,0
"e48fd5","PRCGI   ","Brazil",1614114964,1614114964,-74.2772,39.3412,14325.6,false,227.92,216.09,0,null,14295.12,"3502",false,0
"a25acf","N2507D  ","United States",1614114964,1614114964,-81.5379,27.9322,1965.96,false,53.39,327.99,0.33,null,2019.3,null,false,0
"a73fea","N5662Z  ","United States",1614114963,1614114963,-83.643,33.6944,914.4,false,60.75,44.66,0.98,null,868.68,null,false,0
"a65006","N5058U  ","United States",1614114964,1614114964,-117.1671,32.5782,1874.52,false,47.61,263.8,0.98,null,1912.62,"4225",false,0
"ab4213","N8240D  ","United States",1614114964,1614114964,-88.8637,42.3018,784.86,false,54.17,161.74,0,null,693.42,null,false,0
"a18a64","N199JB  ","United States",1614114963,1614114964,-81.4626,28.4902,746.76,false,71.38,164.96,-0.65,null,754.38,null,false,0
"a0ba4e","EDV4979 ","United States",1614114963,1614114963,-84.347,37.2656,8534.4,false,223.82,1.05,0,null,8717.28,"1131",false,0
"a4c0a8","QXE2217 ","United States",1614114964,1614114964,-121.9892,46.6202,7010.4,false,200.62,162.54,0,null,6858,"6665",false,0
"424553","TYA107  ","United Kingdom",1614114912,1614114943,59.8845,59.6669,10675.62,false,222.46,78.66,0,null,9959.34,"1401",false,0
"ac91ec","N909PM  ","United States",1614114949,1614114961,-99.8788,42.4701,11277.6,false,261.85,115.61,0.33,null,11285.22,null,false,0
"a17eaa","N196CC  ","United States",1614114963,1614114963,-108.0293,32.0862,13106.4,false,216.95,280.24,-0.33,null,13456.92,"1314",false,0
"a185a3","N1978G  ","United States",1614114963,1614114964,-89.5608,33.9761,11887.2,false,289.43,77.37,0,null,12237.72,"1472",false,0
"800728","BDA304  ","India",1614114963,1614114963,77.3006,28.4526,1440.18,false,101.45,13.19,-8.13,null,1463.04,null,false,0
"abc1da","FDX8    ","United States",1614114821,1614114827,18.0594,37.8233,11277.6,false,231.77,138.42,0,null,11551.92,"1142",false,0
"ab05e4","N80914  ","United States",1614114964,1614114964,-119.371,34.3711,2011.68,false,53.53,289.65,1.3,null,2042.16,null,false,0
"a6c63d","N5356U  ","United States",1614114964,1614114964,-82.5423,28.5679,1798.32,false,72.55,29.29,0,null,1836.42,null,false,0
"342201","SWT5BE  ","Spain",1614114852,1614114859,11.0912,60.2152,152.4,false,56.04,195.44,-3.9,null,259.08,null,false,0
"a866c7","RPA3400 ","United States",1614114964,1614114964,-75.1471,40.0578,3901.44,false,177.61,43.12,-8.13,null,3733.8,"3315",false,0
"a537b2","SWA4520 ","United States",1614114964,1614114964,-111.8244,33.4671,1188.72,false,110.39,186.96,-2.6,null,1211.58,"6771",false,0
"e48fb6","GLO1763 ","Brazil",1614114964,1614114964,-45.495,-20.9297,10972.8,false,217.72,217.22,0,null,11650.98,null,false,0
"ad6478","N962KC  ","United States",1614114964,1614114964,-86.6223,42.0402,12192,false,162.7,248.87,-0.33,null,12153.9,"7422",false,0
"a3475e","FFT951  ","United States",1614114964,1614114964,-81.9438,31.0446,11574.78,false,219.42,196.48,-0.33,null,12009.12,null,false,0
"800736","AIC1178 ","India",1614114963,1614114963,73.5611,18.6104,12496.8,false,249.4,153.8,-0.33,null,13159.74,null,false,0
"7c6db6","QFA706  ","Australia",1614114963,1614114964,152.0186,-25.0513,11582.4,false,221.9,328.56,0,null,12192,"4754",false,0
"a06a7e","FDX3013 ","United States",1614114964,1614114964,-81.4232,40.1694,10370.82,false,177,269,0,null,10287,"2617",false,0
"a07177","AAL637  ","United States",1614114734,1614114734,-97.0281,32.8902,null,true,10.8,180,null,null,null,"7747",false,0
"a7cc00","EDV4837 ","United States",1614114964,1614114964,-84.2552,33.632,1074.42,false,94.14,269.69,-4.88,null,1082.04,"0045",false,0
"aa7bea","DAL2197 ","United States",1614114964,1614114964,-122.7227,46.3308,8602.98,false,169.43,357.39,-5.2,null,8442.96,"7206",false,0
"a6329e","N499MD  ","United States",1614114964,1614114964,-114.7785,34.5647,8862.06,false,224.32,231.24,-7.8,null,9044.94,"3612",false,0
"800742","AIC103  ","India",1614114964,1614114964,76.6441,28.7461,3489.96,false,175.85,298.29,5.2,null,3566.16,null,false,0
"42454a","SBI1171 ","United Kingdom",1614114964,1614114964,38.5822,55.68,5745.48,false,186.1,81.74,10.4,null,5692.14,null,false,0
"a8194c","CAP3005 ","United States",1614114964,1614114964,-106.5519,34.9454,2804.16,false,55.54,285.58,-3.58,null,2827.02,null,false,0
"e48fb4","GLO4110 ","Brazil",1614114722,1614114722,-41.5469,-18.3354,11277.6,false,241.54,50.44,0,null,11940.54,"2243",false,0
"a3a0ca","UAL597  ","United States",1614114964,1614114964,-112.3305,36.5851,10988.04,false,259.32,71.13,5.85,null,11170.92,"1073",false,0
"a26f01","ENY4173 ","United States",1614114963,1614114963,-97.0112,32.8793,null,true,14.4,210.94,null,null,null,"4024",false,0
"a2eecb","N2885S  ","United States",1614114964,1614114964,-96.7639,40.4554,1097.28,false,34.53,146.55,-1.3,null,1005.84,null,false,0
"7810bc","CCA613  ","China",1614114875,1614114876,117.5864,15.7441,11277.6,false,239.05,152.99,0,null,12009.12,null,false,0
"a302a0","SWA683  ","United States",1614114962,1614114963,-110.1453,35.0618,11590.02,false,199.1,259.88,0,null,11780.52,"1573",false,0
"abee5f","GAJ868  ","United States",1614114964,1614114964,-81.3963,26.6901,2407.92,false,125.58,181.64,-0.33,null,2506.98,"6252",false,0
"a5aa47","UPS2310 ","United States",1614114888,1614114888,-108.6308,32.2962,11277.6,false,265.44,102.88,0,null,11551.92,"2612",false,0
"a4ce25","AWI3798 ","United States",1614114964,1614114964,-87.6887,42.0016,1226.82,false,94.38,274.06,-2.6,null,1150.62,"1525",false,0
"a26f08","AAY2420 ","United States",1614114964,1614114964,-85.412,41.36,8191.5,false,265.14,182.22,6.18,null,8153.4,"1345",false,0
"a4ce28","ATN3433 ","United States",1614114963,1614114964,-93.097,43.7038,11277.6,false,287.84,115.74,0,null,11163.3,null,false,0
"a22b2f","AAY682  ","United States",1614114962,1614114963,-111.8498,37.9387,11582.4,false,228.56,357.94,0,null,11727.18,"1637",false,0
"a7c7f0","N600HB  ","United States",1614114893,1614114910,-87.8667,30.47,12588.24,true,47.16,353.11,-3.58,null,null,"1200",false,0
"c013e1","ADSBFHNS","Canada",1614114964,1614114964,-75.8084,35.978,13106.4,false,178.32,313.36,0,null,13281.66,"3751",false,0
"a35e61","ASI7059 ","United States",1614114964,1614114964,-111.9344,33.6953,1158.24,false,52.63,265.52,-8.13,null,1150.62,"1200",false,0
"a2eed5","OXF3274 ","United States",1614114964,1614114964,-111.5205,32.9487,1676.4,false,58.02,190.21,-0.33,null,1684.02,"6552",false,0
"aa1bfa","N750VX  ","United States",1614114964,1614114964,-118.0647,34.3064,4267.2,false,86.94,179.66,-0.65,null,4381.5,"4647",false,0
"a096b2","N137RJ  ","United States",1614114964,1614114964,-118.0253,34.12,1371.6,false,36.01,225.58,-3.9,null,1394.46,"1200",false,0
"861ae1","ANA8404 ","Japan",1614114960,1614114960,131.8965,33.1463,11887.2,false,305.94,81.39,0,null,12001.5,null,false,0
"ad4873","AAL976  ","United States",1614114964,1614114964,-79.8913,25.5102,12192,false,212.88,326.23,0,null,12793.98,"6775",false,0
"a8d4b0","UAL726  ","United States",1614114964,1614114964,-115.897,33.7376,10668,false,244.38,84.69,0,null,10873.74,"7213",false,0
"a2f5b7","N290CL  ","United States",1614114963,1614114963,-96.2565,33.3382,2621.28,false,129.46,220.97,-8.13,null,2667,null,false,0
"aa8582","N77709  ","United States",1614114789,1614114799,-92.4468,38.5747,2750.82,false,149.03,17.68,-10.08,null,2750.82,null,false,0
"c06338","CGLOX   ","Canada",1614114964,1614114964,-106.6362,52.1686,746.76,false,67.92,280.03,-4.55,null,670.56,null,false,0
"aa193b","N75RV   ","United States",1614114964,1614114964,-112.4492,32.9312,3192.78,false,75.02,297.8,0,null,3261.36,"2652",false,0
"c05007","ACA169  ","Canada",1614114959,1614114964,-89.7481,48.4091,12192,false,189.32,306.71,0.33,null,11772.9,null,false,0
"a511f6","AAL2459 ","United States",1614114960,1614114964,-100.408,33.6837,10370.82,false,201.39,286.17,-0.33,null,10668,"6270",false,0
"a4ce30","N409BG  ","United States",1614114926,1614114926,-115.9948,47.4752,5791.2,false,155.07,116.82,0,null,5593.08,"3503",false,0
"aa22e6","EJA752  ","United States",1614114964,1614114964,-88.5439,41.7804,10668,false,303.37,83.57,0,null,10629.9,"2122",false,0
"a21fa1","RPA5681 ","United States",1614114964,1614114964,-84.4421,36.6817,7315.2,false,206.33,358.86,0,null,7459.98,"1634",false,0
"a6ca0c","N5367H  ","United States",1614114962,1614114964,-88.3425,41.5398,944.88,false,45.81,12.32,0,null,883.92,"4370",false,0
"a4a484","DAL1187 ","United States",1614114957,1614114962,-119.0061,39.3891,12496.8,false,248.66,144.6,0,null,12580.62,null,false,0
"a34b13","N311FP  ","United States",1614114902,1614114902,-97.0682,40.8023,1036.32,false,74.32,111.95,-13,null,1028.7,null,false,0
"aa193f","N75RZ   ","United States",1614114964,1614114964,-99.0759,35.1696,9456.42,false,125.79,254.83,6.83,null,9692.64,"2327",false,0
"a897e5","CNS23   ","United States",1614114964,1614114964,-84.4679,33.8546,1501.14,false,108.18,87,-0.98,null,1531.62,null,false,0
"a897e4","ENY3611 ","United States",1614114963,1614114964,-94.9715,35.3681,9448.8,false,258.31,38.13,0.33,null,9692.64,"6234",false,0
"a2eec4","N2885K  ","United States",1614114958,1614114963,-114.3996,36.6787,1203.96,false,56.39,315.37,-3.25,null,1173.48,null,false,0
"aa7249","N772UT  ","United States",1614114962,1614114964,-78.7965,35.8837,198.12,false,55.09,101.31,-2.28,null,167.64,null,false,0
"a4e848","N415SE  ","United States",1614114963,1614114963,-108.5557,34.2263,11582.4,false,209.91,265.92,-0.33,null,11818.62,"3062",false,0
"0ac96e","LAU375  ","Colombia",null,1614114964,null,null,10965.18,false,225.02,332.79,0.33,null,null,null,false,0
"4ca7fa","ABR623  ","Ireland",1614114964,1614114964,8.7786,45.6809,1036.32,false,96.79,58.25,9.43,null,1280.16,"7463",false,0
"a08fca","N135WT  ","United States",1614114964,1614114964,-118.313,33.8019,327.66,false,41.39,122.31,-0.33,null,297.18,"1200",false,0
"4406f0","EJU53HW ","Austria",1614114964,1614114964,11.1615,42.2065,11574.78,false,220.99,320.19,0,null,11841.48,"1000",false,0
"acb2c2","EDV5154 ","United States",1614114956,1614114956,-72.6867,41.9361,null,true,9.77,135,null,null,null,"2420",false,0
"aa1bf2","N750VP  ","United States",1614114772,1614114773,-106.0703,38.0224,8153.4,false,244.8,308.77,-3.58,null,8267.7,"6247",false,0
"a3fbaa","LXJ356  ","United States",1614114964,1614114964,-83.2947,34.1936,11277.6,false,252.62,116.88,0.33,null,11574.78,"1025",true,0
"a448ba","DAL1923 ","United States",1614114964,1614114964,-75.1206,38.5982,10668,false,220.86,26.57,0,null,10553.7,"3321",false,0
